0.000001;0;0.000677507
0.0140873;-279.8337147;-0.539961489
0.0281735;-143.5741275;1.885584318
0.0422598;-154.732358;1.600211497
0.0563461;-135.0983657;2.532933974
0.0704323;-128.0448742;2.985805006
0.0845186;-120.2366777;3.586764331
0.0986049;-114.3921282;4.12127564
0.112691;-109.2713659;4.661200505
0.126777;-104.8951357;5.184509377
0.140864;-101.0709385;5.69564332
0.15495;-97.67823111;6.19705809
0.169036;-94.64947515;6.687231318
0.183122;-91.92633883;7.166464981
0.197209;-89.45045933;7.636964366
0.211295;-87.21111367;8.094127737
0.225381;-85.16099966;8.541528737
0.239468;-83.27284192;8.980219092
0.253554;-81.54505387;9.40592541
0.26764;-79.9477661;9.822079882
0.281726;-78.45942341;10.23074048
0.295813;-77.09111343;10.62574646
0.309899;-75.81037256;11.01354135
0.323985;-74.62977031;11.38757387
0.338071;-73.51947423;11.75509783
0.352158;-72.48085926;12.11338556
0.366244;-71.52660068;12.45611166
0.38033;-70.62614139;12.79215964
0.394416;-69.77261055;13.12276604
0.408503;-68.98228863;13.43992815
0.422589;-68.24765447;13.74519195
0.436675;-67.54008512;14.04913333
0.450762;-66.89505132;14.33525288
0.464848;-66.28522321;14.61444656
0.478934;-65.69939588;14.89082553
0.49302;-65.15970356;15.15306295
0.507107;-64.65323883;15.40629002
0.521193;-64.17317694;15.65308939
0.535279;-63.71723671;15.89390125
0.549365;-63.29494847;16.12287063
0.563452;-62.89218708;16.3469714
0.577538;-62.5188474;16.55988991
0.591624;-62.17085866;16.76332792
0.60571;-61.8276768;16.96875789
0.619797;-61.51198566;17.16215583
0.633883;-61.2224106;17.3436547
0.647969;-60.94183353;17.52348107
0.662056;-60.67955218;17.6952384
0.676142;-60.4332031;17.86007319
0.690228;-60.2029982;18.01730496
0.704314;-59.9858136;18.16875168
0.718401;-59.77284983;18.32022491
0.732487;-59.58530759;18.4562368
0.746573;-59.41112215;18.5850603
0.760659;-59.23051901;18.72117264
0.774746;-59.07093723;18.84362767
0.788832;-58.93145776;18.95268031
0.802918;-58.78835171;19.06657422
0.817004;-58.64834569;19.17996698
0.831091;-58.52968898;19.27770226
0.845177;-58.42019018;19.36949892
0.859263;-58.30779535;19.46526884
0.873349;-58.20664347;19.55288614
0.887436;-58.1149257;19.6336228
0.901522;-58.02920083;19.71029881
0.915608;-57.94376436;19.7879258
0.929695;-57.86905776;19.85682634
0.943781;-57.80606274;19.9158363
0.957867;-57.7404269;19.97825051
0.971953;-57.68260593;20.03401812
0.98604;-57.60518781;20.10988061
1.00013;-57.5828743;20.13183993
1.01421;-57.53724388;20.17805189
1.0283;-57.48661112;20.22951779
1.04238;-57.457748;20.25959264
1.05647;-57.38964506;20.33096168
1.07056;-57.3981501;20.32183643
1.08464;-57.36282316;20.36008749
1.09873;-57.30402572;20.42414782
1.11282;-57.3245516;20.40139249
1.1269;-57.29556065;20.4340327
1.14099;-57.28456066;20.44628913
1.15507;-57.2723165;20.46056538
1.16916;-57.22584335;20.51443299
1.18325;-57.25937043;20.47494994
1.19733;-57.25109929;20.48494128
1.21142;-57.20807924;20.53668864
1.22551;-57.24518558;20.49135261
1.23959;-57.24043347;20.49743108
1.25368;-57.24363066;20.49320511
1.26776;-57.2569031;20.47668853
1.28185;-57.22189842;20.52120951
1.29594;-57.26927186;20.46005983
1.31002;-57.27937022;20.44707942
1.32411;-57.25547124;20.47845797
1.3382;-57.3041387;20.4136016
1.35228;-57.31932038;20.39332943
1.36637;-57.29508218;20.42621856
1.38046;-57.36124514;20.33519554
1.39454;-57.3495069;20.35181865
1.40863;-57.41547202;20.25884365
1.42271;-57.3977716;20.28461636
1.4368;-57.40262072;20.27691455
1.45089;-57.49139067;20.1493162
1.46497;-57.46666036;20.18506658
1.47906;-57.47682921;20.17032099
1.49315;-57.55150186;20.05897499
1.50723;-57.57828142;20.01928689
1.52132;-57.60938847;19.97168513
1.5354;-57.67127097;19.87753055
1.54949;-57.60550693;19.97884306
1.56358;-57.6838482;19.85668863
1.57766;-57.77216559;19.71816523
1.59175;-57.76632596;19.72745065
1.60584;-57.79134532;19.68734603
1.61992;-57.82022471;19.64086159
1.63401;-57.89258424;19.52293842
1.64809;-58.00045444;19.34603104
1.66218;-57.92237143;19.47559266
1.67627;-58.00345941;19.33954109
1.69035;-58.09393912;19.18791
1.70444;-58.07670197;19.2167461
1.71853;-58.14432044;19.101241
1.73261;-58.2278397;18.95686265
1.7467;-58.25191877;18.91537348
1.76078;-58.2851685;18.85664101
1.77487;-58.34098387;18.75833796
1.78896;-58.38638218;18.67709773
1.80304;-58.48641225;18.49765926
1.81713;-58.46665656;18.53348437
1.83122;-58.53411554;18.41015694
1.8453;-58.62177309;18.24924211
1.85939;-58.62945556;18.23497663
1.87347;-58.72414178;18.05808211
1.88756;-58.76348112;17.98440357
1.90165;-58.81242344;17.89135496
1.91573;-58.91565875;17.69450507
1.92982;-58.87953582;17.76409418
1.94391;-59.00835553;17.5140676
1.95799;-59.08097244;17.37304678
1.97208;-59.08746745;17.35978719
1.98616;-59.20194328;17.13346833
2.00025;-59.16329755;17.21061407
2.01434;-59.29035976;16.95505672
2.02842;-59.37313159;16.78835242
2.04251;-59.3407572;16.85391002
2.0566;-59.47391769;16.58094088
2.07068;-59.52626065;16.47316261
2.08477;-59.60952508;16.29985041
2.09885;-59.65031986;16.21492617
2.11294;-59.6167643;16.28535405
2.12703;-59.79603673;15.905036
2.14111;-59.87883482;15.72882799
2.1552;-59.79414515;15.91065837
2.16929;-59.92258316;15.63253957
2.18337;-60.0472418;15.36165367
2.19746;-60.05883159;15.33611993
2.21154;-60.1008902;15.2434773
2.22563;-60.13395308;15.17007
2.23972;-60.25754871;14.89396299
2.2538;-60.28439028;14.83404118
2.26789;-60.26632628;14.8746013
2.28198;-60.39622369;14.57902545
2.29606;-60.44927602;14.45783531
2.31015;-60.53296556;14.26476961
2.32423;-60.57135082;14.17624928
2.33832;-60.54700994;14.23271572
2.35241;-60.68986422;13.89755651
2.36649;-60.69798241;13.87883162
2.38058;-60.73556657;13.78912493
2.39467;-60.87359091;13.45983805
2.40875;-60.83934752;13.54222166
2.42284;-60.83832106;13.54448219
2.43693;-60.95995871;13.24884781
2.45101;-61.03021956;13.07732154
2.4651;-61.05332253;13.02045463
2.47918;-61.10373439;12.89584378
2.49327;-61.09186515;12.92548538
2.50736;-61.17181424;12.72523985
2.52144;-61.20723614;12.6366265
2.53553;-61.19849124;12.6583895
2.54962;-61.280559;12.44986117
2.5637;-61.30446092;12.38875353
2.57779;-61.33968545;12.29817225
2.59187;-61.38797861;12.17333988
2.60596;-61.3724641;12.21381346
2.62005;-61.46850993;11.96243056
2.63413;-61.44381084;12.02801454
2.64822;-61.44657889;12.01994084
2.66231;-61.54205243;11.7669784
2.67639;-61.50121475;11.87576387
2.69048;-61.56912094;11.69351148
2.70456;-61.55145021;11.74140981
2.71865;-61.55423949;11.73356681
2.73274;-61.64252157;11.4930156
2.74682;-61.63079881;11.5252892
2.76091;-61.58941608;11.63916524
2.775;-61.63538356;11.51181063
2.78908;-61.62418912;11.54320662
2.80317;-61.62300735;11.54623449
2.81725;-61.63892802;11.50173004
2.83134;-61.5764158;11.6782309
2.84543;-61.6792555;11.38599602
2.85951;-61.67482285;11.3992273
2.8736;-61.58971688;11.64278958
2.88769;-61.59015633;11.64172147
2.90177;-61.59166506;11.63715408
2.91586;-61.58518962;11.656209
2.92994;-61.60957805;11.58463289
2.94403;-61.51848244;11.85274213
2.95812;-61.51450495;11.86371261
2.9722;-61.53981536;11.78936079
2.98629;-61.44253324;12.0787774
3.00038;-61.46223051;12.01995281
3.01446;-61.39859785;12.21138273
3.02855;-61.42055947;12.14476462
3.04263;-61.39636124;12.21858941
3.05672;-61.25829277;12.63955131
3.07081;-61.27806171;12.57871532
3.08489;-61.25468745;12.65102724
3.09898;-61.1155152;13.08124071
3.11307;-61.13917794;13.00745932
3.12715;-61.10103354;13.12690297
3.14124;-61.01705854;13.38977502
3.15532;-60.96490698;13.55420972
3.16941;-60.83169136;13.9754291
3.1835;-60.86091809;13.88226725
3.19758;-60.79396425;14.09643578
3.21167;-60.6067665;14.69606623
3.22576;-60.65405845;14.5435644
3.23984;-60.5683723;14.82116468
3.25393;-60.43805189;15.24380982
3.26801;-60.40572266;15.34949428
3.2821;-60.23954901;15.8937762
3.29619;-60.16908343;16.12526889
3.31027;-60.1064685;16.3323605
3.32436;-60.00160433;16.68006664
3.33845;-59.92969758;16.91970112
3.35253;-59.81087764;17.31723839
3.36662;-59.71939765;17.62448148
3.3807;-59.56486806;18.14605053
3.39479;-59.4229083;18.62670513
3.40888;-59.37941072;18.77471438
3.42296;-59.18285702;19.44644774
3.43705;-59.37395812;18.78973724
3.45114;-57.82805287;24.11929362
3.46522;-63.09306579;5.890646572
3.47931;-42.93642912;75.96085278
3.49339;-117.4313845;-184.0576243
3.50748;161.2963765;792.7438148
3.52157;160.3935008;787.7809405
3.53565;-118.5272179;-195.2867578
3.54974;-43.54606741;70.04378266
3.56383;-63.49859055;-0.841181952
3.57791;-57.93865518;18.99070625
3.592;-59.16523753;14.59946681
3.60609;-58.62963532;16.52525839
3.62017;-58.60587599;16.61176591
3.63426;-58.38486452;17.41322226
3.64834;-58.22717196;17.98747946
3.66243;-58.01448087;18.76502482
3.67652;-57.83413805;19.42663477
3.6906;-57.61359925;20.23925061
3.70469;-57.39875213;21.03341697
3.71878;-57.29103736;21.43323607
3.73286;-56.99385058;22.54093492
3.74695;-56.80010482;23.26484726
3.76103;-56.59372807;24.04029094
3.77512;-56.33562563;25.01225297
3.78921;-56.17590568;25.61669645
3.80329;-55.91458777;26.60860748
3.81738;-55.62934621;27.69564636
3.83147;-55.42182441;28.48894245
3.84555;-55.16451447;29.47710139
3.85964;-54.91104004;30.45315343
3.87372;-54.69059052;31.30596568
3.88781;-54.33560085;32.68350768
3.9019;-54.15579247;33.38351337
3.91598;-53.85465974;34.56122955
3.93007;-53.5358772;35.81125508
3.94416;-53.29352769;36.76579983
3.95824;-52.99134026;37.95955732
3.97233;-52.7393184;38.95902334
3.98641;-52.34486896;40.52889094
4.0005;-52.04579912;41.72278062
4.01459;-51.82111838;42.62345636
4.02867;-51.42539335;44.21506057
4.04276;-51.10408564;45.51144674
4.05685;-50.75868993;46.91060876
4.07093;-50.4398996;48.20569954
4.08502;-50.14443039;49.41099898
4.0991;-49.72727422;51.11793025
4.11319;-49.34957779;52.66881013
4.12728;-49.0419093;53.93630858
4.14136;-48.62506525;55.6600998
4.15545;-48.25831942;57.18096656
4.16954;-47.90872591;58.63665095
4.18362;-47.43302733;60.62323822
4.19771;-47.1307495;61.88978154
4.21179;-46.68466305;63.766003
4.22588;-46.21659992;65.74019471
4.23997;-45.87973924;67.16628203
4.25405;-45.45024569;68.99038233
4.26814;-44.95038206;71.12047632
4.28223;-44.51401741;72.98573921
4.29631;-44.085667;74.823308
4.3104;-43.68073397;76.56556429
4.32448;-43.17171094;78.76379949
4.33857;-42.63226016;81.09995504
4.35266;-42.22543721;82.86802847
4.36674;-41.71345877;85.10017105
4.38083;-41.18772163;87.39959346
4.39492;-40.73224805;89.3980284
4.409;-40.18509454;91.80691817
4.42309;-39.63581632;94.23221718
4.43717;-39.18367014;96.23539437
4.45126;-38.56101675;99.00288858
4.46535;-38.01300097;101.4456461
4.47943;-37.50137047;103.7342361
4.49352;-36.90251719;106.4208009
4.50761;-36.32220164;109.0326807
4.52169;-35.69917117;111.8454147
4.53578;-35.15246274;114.3211626
4.54986;-34.552848;117.045379
4.56395;-33.8788529;120.1166093
4.57804;-33.26743948;122.9113313
4.59212;-32.62453866;125.8592035
4.60621;-31.97550664;128.8441015
4.6203;-31.31161787;131.906932
4.63438;-30.6364573;135.031015
4.64847;-29.95604559;138.1892208
4.66256;-29.24127661;141.5167933
4.67664;-28.58372447;144.5872108
4.69073;-27.88374672;147.8658728
4.70481;-27.07934945;151.6448059
4.7189;-26.31331441;155.2541006
4.73299;-25.65177898;158.3803866
4.74707;-24.85923008;162.1374947
4.76116;-24.00735084;166.1871615
4.77525;-23.25615011;169.7690692
4.78933;-22.47708084;173.4948424
4.80342;-21.66093881;177.4094133
4.8175;-20.80342879;181.5344818
4.83159;-19.94021281;185.6990672
4.84568;-19.09505281;189.7884845
4.85976;-18.26837301;193.8000916
4.87385;-17.31083227;198.4606002
4.88794;-16.39177557;202.9459845
4.90202;-15.52346603;207.196659
4.91611;-14.59345351;211.7619773
4.93019;-13.64138037;216.4494029
4.94428;-12.63160363;221.4348148
4.95837;-11.6306437;226.3909652
4.97245;-10.70596051;230.9821466
4.98654;-9.657551954;236.2032309
5.00063;-8.577245441;241.5973691
5.01471;-7.576296974;246.6100678
5.0288;-6.486516345;252.0826066
5.04288;-5.453768434;257.2833002
5.05697;-4.287765321;263.1718994
5.07106;-3.158122729;268.8919702
5.08514;-2.034616615;274.5976897
5.09923;-0.845738813;280.6513833
5.11332;0.30756477;286.5406771
5.1274;1.534139025;292.8211444
5.14149;2.712843997;298.8730603
5.15557;4.016604591;305.5858861
5.16966;5.286941921;312.1436922
5.18375;6.560255119;318.7357225
5.19783;7.877621918;325.5735395
5.21192;9.211833502;332.5183393
5.22601;10.6334543;339.9375385
5.24009;11.94104073;346.7801281
5.25418;13.37899007;354.3256221
5.26826;14.84335409;362.0296486
5.28235;16.27650411;369.5901915
5.29644;17.77951521;377.5401356
5.31052;19.31682344;385.6933772
5.32461;20.81891698;393.6806136
5.3387;22.38976555;402.0562414
5.35278;24.02269148;410.7851825
5.36687;25.71315972;419.8461855
5.38095;27.33376515;428.5546236
5.39504;28.95390447;437.2844728
5.40913;30.80377524;447.2776248
5.42321;32.49810018;456.4540219
5.4373;34.30265748;466.2538395
5.45139;36.18197255;476.4850433
5.46547;38.01137459;486.4710275
5.47956;39.8848341;496.7233415
5.49364;41.8555373;507.5362539
5.50773;43.80829826;518.2772786
5.52182;45.8637182;529.6131964
5.5359;47.92634149;541.0164339
5.54999;49.96814728;552.3347177
5.56408;52.2010694;564.7429262
5.57816;54.32968386;576.6016693
5.59225;56.56872682;589.1074625
5.60633;58.90882507;602.2103133
5.62042;61.14732964;614.7756744
5.63451;63.57069953;628.4137422
5.64859;66.04317167;642.3617991
5.66268;68.41942759;655.8013242
5.67677;70.9959384;670.4096133
5.69085;73.58562664;685.1287634
5.70494;76.19146188;699.9767185
5.71903;78.99416106;715.9859769
5.73311;81.74435287;731.7333669
5.7472;84.54645624;747.8183933
5.76128;87.42222603;764.3659224
5.77537;90.36127502;781.3197969
5.78946;93.43217708;799.0768519
5.80354;96.51070533;816.9217388
5.81763;99.64727955;835.1470029
5.83172;102.9839238;854.5824083
5.8458;106.3132956;874.0212636
5.85989;109.670994;893.673961
5.87397;113.1546891;914.1122489
5.88806;116.7255985;935.1133277
5.90215;120.4397231;957.0083115
5.91623;124.2044547;979.2551211
5.93032;127.9979278;1001.724671
5.94441;132.0082344;1025.536069
5.95849;136.0943553;1049.853855
5.97258;140.2221136;1074.478791
5.98666;144.5568664;1100.39881
6.00075;148.8499706;1126.130461
6.01484;153.4428251;1153.724042
6.02892;158.1522612;1182.08333
6.04301;162.8233568;1210.278173
6.0571;167.8431691;1240.648859
6.07118;172.8400043;1270.949778
6.08527;178.0635107;1302.70054
6.09935;183.4973799;1335.804744
6.11344;188.8979159;1368.783075
6.12753;194.6937814;1404.256986
6.14161;200.5994586;1440.485641
6.1557;206.5209055;1476.894738
6.16979;212.9194742;1516.328443
6.18387;219.3398652;1555.985212
6.19796;226.0060597;1597.256518
6.21204;232.9824402;1640.544238
6.22613;239.9245767;1683.718604
6.24022;247.4895868;1730.873469
6.2543;255.1121139;1778.492694
6.26839;262.8287285;1826.809973
6.28248;271.2876635;1879.89432
6.29656;279.7219057;1932.940762
6.31065;288.6200826;1989.033325
6.32473;297.8664933;2047.448146
6.33882;307.1215998;2106.050539
6.35291;317.2950848;2170.611117
6.36699;327.653239;2236.487896
6.38108;338.2115333;2303.787851
6.39517;349.6638641;2376.947854
6.40925;361.3392388;2451.695516
6.42334;373.6526315;2530.703894
6.43742;386.4540161;2613.020812
6.45151;399.5760997;2697.587203
6.4656;413.9640835;2790.514178
6.47968;428.7205995;2886.027294
6.49377;443.8695276;2984.295622
6.50786;460.4996578;3092.407103
6.52194;477.5854215;3203.718164
6.53603;495.694495;3321.95539
6.55011;514.8926762;3447.569667
6.5642;534.7181939;3577.570868
6.57829;556.5326321;3720.921348
6.59237;579.2685159;3870.644386
6.60646;603.0167512;4027.371446
6.62055;629.2535497;4200.891888
6.63463;656.6210988;4382.272241
6.64872;686.0969376;4578.046631
6.6628;717.7915552;4788.998214
6.67689;751.208845;5011.890535
6.69098;788.4106801;5260.549892
6.70506;828.0491188;5526.050025
6.71915;870.4747448;5810.820681
6.73324;918.0575798;6130.878819
6.74732;969.122942;6475.075209
6.76141;1025.52486;6856.045243
6.77549;1087.840719;7277.830115
6.78958;1155.970708;7739.934601
6.80367;1233.883261;8269.489529
6.81775;1320.328262;8858.249006
6.83184;1417.156285;9519.096992
6.84593;1529.854265;10289.84621
6.86001;1658.486742;11171.37763
6.8741;1807.036907;12191.5094
6.88819;1985.331566;13418.42104
6.90227;2196.109601;14871.82041
6.91636;2456.100298;16668.25686
6.93044;2773.299677;18864.41101
6.94453;3204.399735;21855.37209
6.95862;3682.983569;25182.18412
6.9727;4727.775179;32461.27599
6.98679;4840.539077;33244.71802
7.00088;10605.52629;73580.98186
7.01496;2.5473E-12;-796.975
7.01496;2.5473E-12;1.78692E-11
